date,open,high,low,close,volume
2019-01-30,90.71726283868361,91.71820682288062,89.79069186997852,91.04475063079445,5738379
2019-01-31,90.233388298735,92.17601442712073,88.34891562209441,90.63878762153085,9671734
2019-02-01,89.19262446522012,89.53920792071162,87.77804432545466,88.6956931278027,7542224
2019-02-02,92.54141182777323,94.8484687780651,90.80170326047097,92.75150759922073,3644046
2019-02-03,92.562701489027,92.56832088875335,90.83088557878396,92.1344523703224,7403679
2019-02-04,90.650891220199,91.41099058003856,90.29770249609203,90.69972640857317,6814104
2019-02-05,92.18750525282499,92.26294169703438,91.38704784501657,91.5552560493475,4763302
2019-02-06,89.98266839755976,90.07165194627024,89.08611517129248,89.08611517129248,1926097
2019-02-07,90.40354180395124,91.23441949645938,88.02073249486241,90.21213320914475,2983438
2019-02-08,86.90552117553082,87.15778578099787,86.8436567023934,86.8436567023934,6193951
2019-02-09,84.64043992016684,84.86676195111002,84.362970637321,84.44160007335954,1383609
2019-02-10,85.01600857227074,85.28950320676314,84.23023099121032,84.42399329315946,4105003
2019-02-11,86.31414619846137,86.8908027693568,85.4390105638993,86.1141966673958,2863082
2019-02-12,86.65313340908881,87.51276918970734,86.57888279880349,86.78778078537917,3510963
2019-02-13,86.49603425494695,86.64736750603059,85.69557865338673,86.47358773988569,2753313
2019-02-14,86.01839676071478,86.66847663050723,85.79871974849642,86.10964727601439,3386149
2019-02-15,83.51780413535779,83.96588537567784,82.77003054751351,83.18274653513068,4481591
2019-02-16,82.35716688533185,83.09711966050676,82.02106659616423,82.94302584268993,6766392
2019-02-17,81.63960738609873,81.66261437233175,80.82662760750165,81.05152071782135,3803005
2019-02-18,83.40648805994441,83.65026820848777,82.8633981881538,83.65026820848777,3264719
2019-02-19,84.02139119929578,84.93377576067894,83.30010862831496,84.61233674577576,6256583
2019-02-20,81.10074016301944,81.48572394342585,80.91046114420928,81.34119420939389,4044221
2019-02-21,81.66695952895869,81.6873982852284,81.56569741542627,81.56569741542627,5126553
2019-02-22,81.0788230285216,81.74185831903709,79.90432215904451,80.81467450519011,6098227
2019-02-23,80.02168165869746,81.13414911796727,79.78187536542401,80.53972548422058,2661342
2019-02-24,81.04063980480275,81.49269284596744,80.32915234217191,80.32915234217191,6645812
2019-02-25,82.75221734353552,82.76078436600908,80.58345294872204,82.2671552133457,6218907
2019-02-26,84.33490334870365,85.44123916734944,83.39712703224755,84.13612446595779,3916933
2019-02-27,82.9615642261876,83.84519918186179,81.74685988587478,83.5803911049436,8710611
2019-02-28,82.48999016072644,82.74176998931672,81.66768145657815,82.67987397874688,9257668
2019-03-01,83.07775349974855,83.58412254460933,82.59373062049343,82.59373062049343,7273672
2019-03-02,84.74021432847746,84.89865421136007,83.249955560946,84.58506047578501,6573945
2019-03-03,83.9704778833278,84.01804709598446,83.6580191397498,83.66331631127966,5886202
2019-03-04,83.70066566239366,84.14402202375571,83.34577116627689,83.34577116627689,4906997
2019-03-05,81.89049651982702,82.37994129910541,81.84699575331638,82.37994129910541,7466751
2019-03-06,79.97228268036149,80.36134915020678,78.99376671492473,79.28641111572973,1785786
2019-03-07,81.31185971677371,82.1162501446409,80.42030019153982,82.1162501446409,3427667
2019-03-08,83.55808362554056,85.20874563104913,83.03527967442847,83.97219847063288,6311154
2019-03-09,83.47952211213544,84.26367480992549,82.37822085860664,84.02495294743728,7557734
2019-03-10,85.19675080798815,85.31950872378162,84.96528105197552,84.96528105197552,1563889
2019-03-11,85.85555346957564,86.89414358633424,85.168675932142,85.78058311003609,1277834
2019-03-12,84.79073897459483,85.29942297807952,84.07416306733248,84.07416306733248,6506933
2019-03-13,85.44599435314673,86.75395962291188,84.38865303446083,85.18366314961332,6585056
2019-03-14,88.117098625787,89.19103620866058,87.71413767535681,88.36392604960857,5730654
2019-03-15,88.09801944266744,88.74605097355814,88.06029289187356,88.74605097355814,4894325
2019-03-16,90.89890859660375,92.25396238516467,90.34533018820252,90.34533018820252,6379105
2019-03-17,86.18171863564096,86.30984280530964,85.45052631992091,85.99896566714833,4244998
2019-03-18,87.64146890251867,87.93689599907083,85.67226208560054,87.56581929240241,4998585
2019-03-19,87.83786829545096,88.37666811917283,87.13997369435472,87.13997369435472,3816112
2019-03-20,87.35650386420684,87.65217848508604,87.17193381739628,87.65217848508604,7900725
2019-03-21,87.56050012873908,87.9003896924376,86.50970499255196,87.19850496286777,2732141
2019-03-22,84.12362981474766,84.26699012680308,83.70982362075785,84.02593463915915,9675237
2019-03-23,83.79609969819204,83.93065443144194,82.22362172174806,83.5701250122361,7905043
2019-03-24,84.43649056095866,84.43906251347799,83.91322796438028,84.04182130809882,7134896
2019-03-25,86.97447253741743,87.35449720586895,86.42186945103519,86.97095004467715,2634461
2019-03-26,86.11643419636209,87.1417763120999,85.09193569073048,86.00862940707808,3887569
2019-03-27,84.76700069042566,85.57190925097117,84.23776182961682,84.58107174928632,2746988
2019-03-28,83.95873539757174,85.20543695382652,83.59450458673157,83.59450458673157,5896986
2019-03-29,85.53783484892104,87.72240369146516,85.02054935651067,85.69759718431251,2020346
2019-03-30,86.14301692883488,86.96982556308103,84.2430757868914,86.96982556308103,2886522
2019-03-31,85.27338559327275,86.43896933636485,84.50842687617428,85.34332920969231,6523632
2019-04-01,86.19138332079628,86.68944242825184,85.09255088710657,86.68944242825184,4119331
2019-04-02,86.4018239778107,87.41282297492793,85.70671301523396,85.70671301523396,8301078
2019-04-03,88.11887876917982,89.70676372641529,87.11636291248384,88.1977594888267,5003487
2019-04-04,86.92565557918628,87.39632560539525,86.37697141970075,86.37697141970075,1834938
2019-04-05,86.39947346894598,87.05537953025981,85.66101100518003,85.66101100518003,1807400
2019-04-06,85.76511444621048,86.25955925118807,85.25155775270522,85.39542874248096,7505134
2019-04-07,83.29762646302775,85.45590319303768,82.7409146992342,83.89357613023454,7472036
2019-04-08,83.83259760080034,84.30760551513517,83.21712063437985,84.30760551513517,4931792
2019-04-09,84.31221273128521,84.64255135780991,84.24308046333161,84.43371509231241,5367207
2019-04-10,84.36299137453547,85.6106454137374,83.59664109459051,83.59664109459051,4581877
2019-04-11,84.00936342403266,84.16340292541395,82.78633635861219,83.9112230983387,9043732
2019-04-12,81.67328020477156,81.82413020922243,81.09788660443957,81.82413020922243,5297255
2019-04-13,81.0270071786131,81.49638974357998,80.38765815989001,81.1147752934024,5149570
2019-04-14,80.51213805038583,80.60841476168459,79.59024125864546,79.59024125864546,9694353
2019-04-15,79.26053295432587,80.03179258288161,78.14259551873454,78.81537403031594,2779892
2019-04-16,79.04449139151173,79.9903152491382,78.7205964735339,79.01245250943737,7363634
2019-04-17,79.72277352667167,79.99091898143027,79.03629036217845,79.99091898143027,8252270
2019-04-18,82.77007434206318,82.79267432971432,81.60850397449637,81.67201043151321,6518225
2019-04-19,83.10045575016554,83.87600567752564,82.5204949499903,83.01939376242561,1920243
2019-04-20,83.57005707499452,83.94050830531859,83.1998049336701,83.641581459934,4421103
2019-04-21,83.48741311494045,84.2261120120523,83.08709684039076,83.91221910919856,4402410
2019-04-22,80.32529191900338,80.67172071112209,80.08706674660868,80.67172071112209,9809609
2019-04-23,80.32285986925564,81.69775307313054,79.95081659521716,80.61414552866005,3835309
2019-04-24,80.45977855345004,81.56360717502486,80.05980830009906,80.05980830009906,9400944
2019-04-25,84.46384674060873,85.82672276677697,83.50984567204708,83.50984567204708,6058211
2019-04-26,84.18112772301608,85.41957549542657,82.7500844342871,83.98460134448537,8422244
2019-04-27,84.73091019366802,85.2317261062723,83.82298192766149,85.2317261062723,3958963
2019-04-28,84.7144524519337,85.41117971569591,84.55295655461502,85.41117971569591,4191319
2019-04-29,82.77673127716888,83.63753038579341,81.99754514724341,83.13200582831777,6042486
2019-04-30,84.71010238309802,85.22311992685707,83.83545032728988,84.92477279449889,3979718
2019-05-01,86.02638391797217,87.59723404452753,85.68406166627146,86.21620374216515,4768553
2019-05-02,87.43038946928529,88.02310269891026,85.84850588102113,87.1523300959049,9677980
2019-05-03,85.88394267699621,86.3029802310826,85.69667626518789,85.81891253021941,9403037
2019-05-04,88.33643477209577,90.2421239347401,87.58766517963502,89.17096953500894,9325344
2019-05-05,85.90391249011094,86.42424530750728,85.34374262189623,85.432633487215,8717753
2019-05-06,86.95513085495638,87.76252025031131,86.00763902149647,87.76252025031131,6426967
2019-05-07,90.8080355318695,91.07981724462928,90.09540865949633,90.64702145462348,4476808
2019-05-08,89.05446639347394,90.21372515257157,88.72451238333,89.71718244802149,7917571
2019-05-09,88.09036678407847,89.46590772464961,86.85219764148796,87.3869592793297,9341219
2019-05-10,88.30997847349259,88.60293057407492,88.29618592614378,88.60293057407492,5394203
2019-05-11,87.46489497919076,88.1238711282435,86.67571919671705,87.09650991121696,5622776
2019-05-12,84.79605514375494,85.18609337572751,84.0263137126667,84.08842154779285,9596108
2019-05-13,84.95473056717626,85.5304818335615,83.66402700329597,85.06399758838172,6214802
2019-05-14,83.1922534168576,84.86723563808263,82.76731396813646,83.69698931115558,6556452
2019-05-15,84.02183397368017,84.13655346287793,83.15592126506215,83.59936325438342,7664102
2019-05-16,82.5188106834636,82.82026968277673,81.7693027032344,81.7693027032344,7865999
2019-05-17,85.1180449635939,85.2752412293789,84.39068979659409,85.07212258142643,8562635
2019-05-18,83.82722420697652,84.9564827820517,82.91188632810017,83.78350654258793,5435786
2019-05-19,83.32918736053178,84.13882544310354,82.58735135258728,83.60334717430902,3862750
2019-05-20,84.72664652675635,85.74371697539846,84.58105281673558,85.2014438124386,8085757
2019-05-21,82.68326973280178,83.22641140134304,82.22582353428174,82.65356214216553,7785932
2019-05-22,83.10075399019375,84.02850564759089,82.12382600905146,84.02850564759089,5906526
2019-05-23,85.31479533626262,85.7726395337477,84.55116833220772,85.42691270853027,3578305
2019-05-24,82.61461067066946,83.59417554175025,82.12121290334404,82.44139741766601,2255950
2019-05-25,82.96098706279018,83.55743782583853,82.15520338323877,82.15520338323877,9277304
2019-05-26,83.43367021895128,84.26470936035,83.04720020876786,83.3023404587932,4696458
2019-05-27,84.77999408713079,85.42160491847166,83.62093473565086,84.61180061442522,2615270
2019-05-28,82.72501060508803,83.9012036299345,82.02335839770991,83.20516300322876,2089100
2019-05-29,80.58167736397147,81.79147720354696,79.58848940302899,80.8129191760049,7445860
2019-05-30,81.46314673952119,81.72601189013601,80.87346217870488,80.87346217870488,6925803
2019-05-31,81.98774443319063,82.19339676567586,81.47480374221796,82.07387162639614,5675195
2019-06-01,82.43948518133722,83.53444159408626,81.86507008133523,82.77525076720174,9131526
2019-06-02,83.05192516458642,83.81594084428033,82.5685408956532,83.81594084428033,9957541
2019-06-03,81.96390388143661,82.40765586514364,81.75043523505126,82.40765586514364,1384903
2019-06-04,82.38561422758158,84.16926470746989,81.94168605464189,82.76603755473732,8609420
2019-06-05,82.90970614921355,83.44324522303833,82.07351642429182,82.93974914652112,2768407
2019-06-06,81.76662767917135,82.5252912621575,80.16185483712567,81.96078368188307,9105925
2019-06-07,84.85867278873216,85.48342523908525,84.56196439918847,85.48342523908525,6521980
2019-06-08,85.70527878097018,85.9354765423541,84.36416020340198,85.03889008223035,8249433
2019-06-09,83.7061114535507,84.9855329380959,83.53139178994223,83.53139178994223,6125702
2019-06-10,84.84711550006817,85.27799949075788,84.46083112569005,84.46083112569005,2540710
2019-06-11,83.23556049282666,83.68361425133453,82.67027219714414,83.42513705218973,4346386
2019-06-12,84.58744683602862,85.49465340978804,84.33195425972701,85.20255792385402,6783877
2019-06-13,86.58979339832156,86.90580521283428,86.29130625496103,86.29130625496103,7672028
2019-06-14,85.21183404718612,85.92693999622698,84.0166818634514,84.0166818634514,7461202
2019-06-15,86.89626090121345,87.80416102436983,86.60510800209006,86.69015052870122,5294329
2019-06-16,87.65709141410642,89.38074240718305,87.37995829770757,88.11382828011511,8750981
2019-06-17,89.14210801166412,90.97505439237906,88.72379298989327,89.41092296313906,2199728
2019-06-18,92.56836156438004,93.58958347316978,91.14690760928787,92.78245468828533,2543992
2019-06-19,92.16034222824712,92.36425032493617,91.46288319082647,92.02034557730988,2959484
2019-06-20,90.8171307422214,91.06852463869336,90.1776153741115,90.1776153741115,1767128
2019-06-21,89.24687634254464,89.52122721800703,88.33951840798845,89.50452350335688,5509408
2019-06-22,87.83532938829018,88.55183485586691,87.41818848327287,87.41818848327287,3331774
2019-06-23,87.74380197212857,88.83585033881879,87.70931226351196,88.83585033881879,1434368
2019-06-24,88.38635329952886,88.90171418439225,88.26747649649104,88.67160690370612,7077449
2019-06-25,88.91966029106487,89.06826435123635,88.62279314294426,88.6293361397879,3834523
2019-06-26,90.43517719126525,90.69072887019634,89.14071810585932,90.12948456757094,2167498
2019-06-27,90.50391134777688,90.72898654414783,89.52487014757412,90.45743924447008,9905184
2019-06-28,93.18017368865112,94.67790108816341,91.95744556503593,93.06042272764024,4791296
2019-06-29,92.73354838171542,93.2919652694804,92.15668080628683,93.2919652694804,8020480
2019-06-30,97.82493393623406,98.54382764494935,96.52490579434195,97.91814202110608,3933811
2019-07-01,99.09796374242559,99.75486558170495,98.71464437484039,98.73214787297132,4833538
2019-07-02,97.44866135535108,98.59219592082552,96.38551553535844,98.39388169792898,9919757
2019-07-03,95.41024487819789,95.58295799063941,93.49033271834318,95.434899043958,1238366
2019-07-04,96.37860622634354,97.62847478288133,95.3919692339996,96.76302606432799,7877037
2019-07-05,95.99605489359345,96.37973955916101,95.69194163987108,95.69194163987108,5407900
2019-07-06,97.41487753353859,98.04939605393216,96.3968058763918,97.59643534741085,9457123
2019-07-07,98.38559267714726,98.90567533247702,98.2430439238378,98.54114767271885,9805348
2019-07-08,98.29147915877026,98.86782502605945,97.34665451272218,97.34665451272218,9033076
2019-07-09,96.67597275652368,97.8730949613115,96.33623962574252,97.683610311754,1941208
2019-07-10,93.79532416242142,94.4406463928827,92.32891553450624,94.4406463928827,5383233
2019-07-11,93.00460153105274,93.29183044381675,92.24342521147747,92.80600387297974,3967381
2019-07-12,94.64408440417284,96.25513015311385,93.19378900144618,94.09294953394492,4114659
2019-07-13,95.09666057417222,95.325608808092,94.62130648508678,95.270441381074,8303667
2019-07-14,92.77489694839414,95.18860577649878,91.47669208672913,92.81824579810134,7537932
2019-07-15,93.14262124785375,93.66935175520442,92.80018305936234,93.32045572213536,6607414
2019-07-16,93.90698197368366,95.56046114052344,91.93491045970067,94.0027706717807,7095513
2019-07-17,92.29392777809758,92.98921634980216,91.71662186079733,92.54704827275054,9411603
2019-07-18,92.62383261850297,93.34748546819888,91.80389729141297,93.34748546819888,2653005
2019-07-19,92.77797482669783,93.97458131220735,92.22839896727852,93.06202642926215,7243383
2019-07-20,90.70351442371532,91.31411356776223,90.17868667426035,90.17868667426035,1441168
2019-07-21,91.39791760092665,92.07919902728287,89.61185839983519,92.07919902728287,6947117
2019-07-22,92.46870731838469,93.60080007120324,92.00104987864835,93.28901460012884,9888079
2019-07-23,94.51790864036363,96.09393700761967,93.5170513346436,96.09393700761967,7074999
2019-07-24,96.55723091626906,97.37846991523004,95.1265777633514,95.99548389964926,5949331
2019-07-25,93.94503074596513,94.49040367937171,92.1012776064046,94.06647175254027,6280156
2019-07-26,92.22992321715486,92.77276862762476,91.18887386556037,91.18887386556037,9399122
2019-07-27,93.22607144173907,94.78285780797452,92.2831241897425,93.50264601992868,3144608
2019-07-28,94.23064939277,94.60255093829058,92.96656792611765,93.95654924368662,6506126
2019-07-29,95.24843027644363,96.38749012097401,94.54122569990072,96.2101531738561,3930299
2019-07-30,102.63538702681156,103.09170669607084,102.13729150441804,102.24807954180227,8818441
2019-07-31,103.8585760906235,105.10138051370575,102.5802073477986,103.01398457163987,6091281
2019-08-01,106.2692699876007,106.9172818285301,104.47861761443033,106.03363811724944,1628373
2019-08-02,108.35002604206062,108.49523367705156,107.36228215645205,107.36228215645205,1633389
2019-08-03,109.81576623593273,110.19131596318638,108.84959136218073,110.19131596318638,9379482
2019-08-04,109.17824344563464,110.03518163669224,107.00880502768989,108.14570192250648,2157260
2019-08-05,110.8900910938126,111.60896985744542,110.30129698154728,110.90431988440417,8862148
2019-08-06,109.23156297056617,109.36367652367443,108.19265706063807,108.19265706063807,7232474
2019-08-07,108.76881742095699,109.2251378988919,108.39646060679812,108.60866851868867,4355000
2019-08-08,107.76735344733524,108.72378027940469,106.09247589360496,108.5890425252375,4581311
2019-08-09,107.99770431040776,108.47014923207236,107.07542986036897,108.17802825612566,7158157
2019-08-10,113.05125939182611,113.86792061446216,112.58224871888477,112.61951258934364,4783831
2019-08-11,108.88585138870167,109.29181394061611,108.38139572829635,108.87024964423213,6182190
2019-08-12,110.43477481645806,112.34194345672931,110.38671949012952,110.44378325248029,2350093
2019-08-13,106.92799392231115,107.35531687857649,106.33118653614878,107.16430909523285,8645195
2019-08-14,105.97220336573474,106.21030672024027,103.2915728159421,105.28877418409434,9582299
2019-08-15,108.33315934975887,109.34346446173319,108.01183511848151,108.62944298668253,5475687
2019-08-16,108.52659908046724,110.0659031729422,107.17440326466584,107.17440326466584,6755327
2019-08-17,106.24158287149946,108.11229402468868,105.0187272899882,105.92664059531755,3592440
2019-08-18,104.77480369682253,106.37330710550152,104.3700341989504,104.53066677559676,9868577
2019-08-19,106.2512855134196,107.59279735399907,106.03403221261686,106.56794892645522,3491721
2019-08-20,104.75236328585527,105.33044773566311,102.91346100496092,104.76367871219371,1682346
2019-08-21,105.2582304437429,107.95094574306178,103.60249771645073,104.55544891681475,8313861
2019-08-22,105.40679578349159,106.00155109752164,104.91429922058308,104.91429922058308,5995427
2019-08-23,104.08583708593257,104.2779288547182,103.9288363912071,104.18517709070628,3931659
2019-08-24,108.60096430853282,110.27571058771939,108.52065653919942,108.56143063760055,1199542
2019-08-25,110.03214913303226,112.23949625147866,109.53517850465083,109.74258707821438,4483802
2019-08-26,105.63054938538349,107.80812693898385,105.3901324906275,105.3901324906275,8381740
2019-08-27,106.0772700941636,107.35907200431656,105.27290517587409,106.42535409274323,6087365
2019-08-28,104.72629869785271,105.7987614774868,103.54224710506232,104.46745241141811,5084032
2019-08-29,106.56410560799917,107.19552665190176,105.90051896172922,106.52005998598463,2223045
2019-08-30,104.92830238746572,106.01327068150599,104.26774768171491,106.01327068150599,9295445
2019-08-31,104.73998453815744,105.31729637221648,103.8975443358516,104.02814321971549,2936983
2019-09-01,105.85020172627411,106.71626689489875,104.90246619664474,104.92428036048678,2404568
2019-09-02,107.7359340661068,108.12772889850609,107.05549790023701,108.12772889850609,1760956
2019-09-03,105.20350094173293,105.38254112269364,104.86417941108587,104.86417941108587,4554382
2019-09-04,104.55228867060771,105.02614896907653,103.6946002304491,104.3931699067364,8297881
2019-09-05,103.61143242943798,104.33296943900669,103.22085424037243,103.22085424037243,8122887
2019-09-06,102.30939059295295,103.28675753014417,101.84414793696452,102.1794905225692,5357847
2019-09-07,105.9729962371075,106.77226529315567,105.4257202700232,106.77226529315567,5565861
2019-09-08,106.8843252418613,108.46357329924275,106.67433325983843,107.28538947117036,1499964
2019-09-09,104.24239279113442,105.4325168419431,104.02779999459854,104.67350454707791,3997493
2019-09-10,106.20811649978837,106.41379856391303,105.41518969973272,105.50000297189206,8578729
2019-09-11,110.76902481009958,111.56304190425242,110.19344794182315,110.19344794182315,7638784
2019-09-12,113.11171272373575,115.22298425992275,111.36004404233779,111.69217339399303,9394043
2019-09-13,109.73109779789637,109.82182422213839,109.19214939928183,109.32640738735499,1139565
2019-09-14,108.72325261866011,109.20160421185294,108.41352671635515,109.20160421185294,3942905
2019-09-15,111.53246826333772,113.22045611790081,111.24674466218872,111.7909415212119,4428261
2019-09-16,110.00967205316819,110.70362591861998,109.74400150494897,109.89891542169212,7322954
2019-09-17,111.04116548401859,112.1784344704875,110.97258179664203,111.03001534215956,9190219
2019-09-18,112.81701142908865,114.90874325155579,112.2761198368337,112.47256865780095,6082281
2019-09-19,110.7819494226833,112.13463435369411,109.81314235992508,110.88432886388419,5754417
2019-09-20,110.70545369770254,111.34986760129138,109.98612815535026,111.08839283744284,2327654
2019-09-21,103.58428699579355,103.81888893474598,102.33795996861141,102.77634360208832,3627014
2019-09-22,101.51386987059315,102.48783376884803,100.4560502619549,101.66369371451182,8995018
2019-09-23,101.05184339644882,101.51806083192615,100.5595158635,101.51806083192615,6936419
2019-09-24,98.58055350421435,99.65384791978823,98.23362752121152,98.37300335973266,8210547
2019-09-25,101.84832397872879,103.76774354525581,101.06409589060453,102.19867428478908,8313184
2019-09-26,98.98609809275975,100.51369464546543,97.70312278008875,100.39342531499602,1447628
2019-09-27,98.16442540729881,98.64430163330219,97.71667701784575,98.11225401080536,6303441
2019-09-28,98.47018909293661,99.57267849661378,98.29153795704546,98.66684261793927,9853143
2019-09-29,101.35787325366185,101.50067255723795,100.7547640418583,100.98884471183115,3648191
2019-09-30,98.49783351170917,100.23970797375681,97.94878388090265,98.5884590930102,2348894
2019-10-01,100.8384646205973,101.16434198173073,100.42200395783136,101.06860043308846,7151990
2019-10-02,100.9095215761393,101.05846663980729,99.9743947462273,101.00694274627436,9445180
2019-10-03,98.97910496892555,99.44038372730324,98.46925730907112,98.46925730907112,4550985
2019-10-04,99.94336628712222,101.53716621483264,99.09541814956806,100.04654717278494,3513595
2019-10-05,100.39123189161984,101.12232986097865,99.8158618195935,101.12232986097865,9161665
2019-10-06,99.2362972735634,99.76492986238905,97.4640694927187,99.46061515582066,1737550
2019-10-07,99.42445343132786,100.5876368508339,99.06689359511512,99.90544702586378,6007106
2019-10-08,98.70797378269073,101.54312561514692,98.41075682926359,98.58946779768442,2798954
2019-10-09,98.98142911236089,99.35637923207274,98.79946708090307,99.35637923207274,1929090
2019-10-10,100.34169263538155,102.11999988523753,97.63945707370289,100.48132655448981,3802743
2019-10-11,103.5747357193033,105.29538056038383,103.0992803544597,103.0992803544597,9776510
2019-10-12,101.06239482395799,101.52434724751474,100.04767320304941,101.22165532635742,7165706
2019-10-13,105.42431524301378,106.05919318396103,104.92846691129363,104.92846691129363,2900302
2019-10-14,101.36107700945726,101.83623164415799,99.56065459551468,101.04463687201486,6846636
2019-10-15,101.1040555338262,102.11346370270476,101.02256591853707,101.19871968747239,1684659
2019-10-16,102.34423267191156,102.65309927604778,101.49164784264725,102.49285480860162,8430747
2019-10-17,102.97056273005529,103.75939990367199,102.02798021213479,102.37594649751672,8410825
2019-10-18,101.73965361206709,102.98793122409833,101.18055324023479,102.26664649765853,9828325
2019-10-19,101.36703772566686,101.6530408648171,101.24867557575197,101.6530408648171,7927416
2019-10-20,100.41824035768268,100.62276595368088,99.78002435688911,100.06587613987723,6385201
2019-10-21,99.2847900414381,100.15649320929973,97.55837512761781,98.51599764321351,8360401
2019-10-22,101.02148375288878,101.856810555401,100.69695954410764,100.94903146334806,3241105
2019-10-23,101.79331917706419,102.0238595583662,99.92789853669363,101.5703473201336,2320307
2019-10-24,100.43354448482836,100.8025026845385,99.6158630126473,100.49011471335487,5675431
2019-10-25,102.29076133922821,103.22527400888035,101.79765161367375,102.10920300865043,8054378
2019-10-26,102.9705847588908,103.79762282106667,101.96685632851829,101.96685632851829,6119641
2019-10-27,104.69608780537422,106.25887434019286,104.28379744025854,104.50191433622363,6753670
2019-10-28,106.06682937965351,106.35440158697932,104.02220819392065,105.91401982411935,2095589
2019-10-29,104.36128534674224,104.67811585912926,104.07023905198788,104.67811585912926,5826176
2019-10-30,103.24424172177899,104.01569475397173,102.37166478307857,102.89514188447346,9466721
2019-10-31,104.8389390747296,107.38048684422222,104.78767578633791,105.67827641141588,2921792
2019-11-01,106.17116996568308,107.10977130602735,104.67926346509273,105.2153496903572,6754068
2019-11-02,106.1798726169595,106.96225252827809,106.12422963809072,106.83545636586081,2539219
2019-11-03,106.48211868555214,106.78168222881791,104.66755102720592,106.36995920011309,5589716
2019-11-04,109.25632904636906,109.68612148254084,107.89402093079254,109.68612148254084,1085395
2019-11-05,108.01829884463095,108.5756076106672,107.95132316849829,108.05819958666031,7063389
2019-11-06,109.25423856238005,110.96138614050945,108.21473989942297,109.8240163303928,8732605
2019-11-07,108.86705759596978,109.44302167892938,108.46805218701242,108.67337661369338,9061792
2019-11-08,108.44752488298181,109.30888526905143,106.59971831988385,107.8982146703929,8876375
2019-11-09,110.88494124535781,112.27575933528577,109.85984767758704,111.59519338899334,2093060
2019-11-10,112.77090858319039,113.10195653051272,111.00842471879906,112.71416826024932,4235863
2019-11-11,114.66209845334144,116.21758361775886,114.34793223609898,114.77287769015355,5383030
2019-11-12,117.71320829286174,118.33058424988414,117.42671320226856,118.33058424988414,9602831
2019-11-13,117.82151348870951,117.86350682258222,117.3055358676623,117.3055358676623,5169495
2019-11-14,119.48739886957576,121.4172778647162,117.21219558777112,119.78514431839538,3612761
2019-11-15,118.80568321498951,120.18945976272623,116.87395161679859,118.51073583675807,2995457
2019-11-16,119.63534215625101,120.51417330260436,116.98089683227008,119.56925747842882,2013071
2019-11-17,119.38376565055839,120.35107552114157,119.19389148929595,119.41990513325054,4275072
2019-11-18,119.67505240445847,119.91508369635181,118.924941473735,118.924941473735,5817842
2019-11-19,121.15939889482159,122.55108100287083,119.32184389856027,120.76998037341137,9676514
2019-11-20,119.23727607139145,120.44851433808014,117.47621969232739,119.91281251759801,4327786
2019-11-21,124.28670589421061,124.72980148850301,122.8353111578335,124.72980148850301,6932572
